Learner SignUp DateTime,Opportunity Id,Opportunity Name,Opportunity Category,Opportunity End Date,Date of Birth,Gender,Country,Institution Name,Current/Intended Major,Entry created at,Status Description,Status Code,Apply Date,Opportunity Start Date
2024-02-12 12:44:38,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1998-08-10,Male,South Africa,Nelson Mandela University,Statistics,2024-03-11 12:03:13,Team Allocated,1070,2024-02-12 12:59:44,2024-03-08 14:00:00
2024-02-27 17:30:31,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1997-07-26,Male,Ghana,Accra Technical University,Civil Engineering,2024-03-11 12:03:13,Team Allocated,1070,2024-02-27 17:40:29,2024-03-08 14:00:00
2024-01-10 03:16:57,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2000-06-21,Female,United States,Saint Louis University,Information Systems,2024-03-11 12:03:13,Team Allocated,1070,2024-02-19 15:56:00,2024-03-08 14:00:00
2023-03-02 18:20:18,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2001-07-02,Female,India,Saint Louis University,Information Systems,2024-03-11 12:03:13,Team Allocated,1070,2024-02-19 15:56:00,2024-03-08 14:00:00
2024-02-21 14:37:12,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2000-11-29,Male,India,Saint Louis University,Information Systems,2024-03-11 12:03:13,Team Allocated,1070,2024-02-22 04:20:32,2024-03-08 14:00:00
2023-05-04 09:01:46,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1998-05-06,Male,India,Saint louis university,Information Systems,2024-03-11 12:03:13,Team Allocated,1070,2024-02-07 03:35:51,2024-03-08 14:00:00
2023-09-25 07:12:18,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1998-09-23,Female,India,Jawaharlal Nehru Technological University,Computer Science,2024-03-11 12:03:13,Team Allocated,1070,2024-02-19 06:09:10,2024-03-08 14:00:00
2023-06-24 13:24:27,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2000-02-07,Male,India,Saint Louis University,Computer Science,2024-03-11 12:03:13,Team Allocated,1070,2024-03-02 17:02:00,2024-03-08 14:00:00
2023-07-18 10:12:25,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2004-12-07,Female,Nigeria,University of Ibadan,Psychology,2024-03-11 12:03:13,Team Allocated,1070,2024-02-26 09:42:35,2024-03-08 14:00:00
2024-02-23 17:13:48,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2000-04-18,Male,United States,saint louis university,Information Science,2024-03-11 12:03:13,Team Allocated,1070,2024-02-24 16:22:01,2024-03-08 14:00:00
2024-02-22 13:58:23,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2000-11-07,Female,Rwanda,Mount Kenya university,Management,2024-03-11 12:03:13,Team Allocated,1070,2024-02-23 06:15:24,2024-03-08 14:00:00
2024-02-28 08:31:35,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1996-03-20,Male,Nigeria,Lautech,Electrical Engineering,2024-03-11 12:03:13,Team Allocated,1070,2024-02-28 08:34:57,2024-03-08 14:00:00
2024-02-22 20:51:43,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1966-08-08,Female,United States,University of Hawaii at Manoa,Education Administration,2024-03-11 12:03:13,Team Allocated,1070,2024-02-22 20:55:37,2024-03-08 14:00:00
2024-01-22 02:23:39,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2001-02-04,Female,India,SAINT LOUIS UNIVERSITY,Data Analytics,2024-03-11 12:03:13,Team Allocated,1070,2024-02-10 08:20:26,2024-03-08 14:00:00
2024-02-16 02:21:00,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1998-08-29,Male,Ghana,Sakafiya Islamic senior high school,Nurse,2024-03-11 12:03:13,Team Allocated,1070,2024-02-16 02:40:13,2024-03-08 14:00:00
2024-01-31 04:28:27,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2004-02-09,Male,India,Pace Institute Of Technology And Sciences,Artificial Intelligence and Machine learning,2024-03-11 12:03:13,Team Allocated,1070,2024-01-31 04:48:14,2024-03-08 14:00:00
2023-12-17 23:47:38,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1998-03-30,Male,United States,saint louis university,Epidemiology,2024-03-11 12:03:13,Team Allocated,1070,2024-01-28 07:44:10,2024-03-08 14:00:00
2024-02-28 18:19:19,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2001-03-08,Male,United States,Saint louis university,Business Analytics,2024-03-11 12:03:13,Team Allocated,1070,2024-02-28 18:34:52,2024-03-08 14:00:00
2024-03-05 19:04:55,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2006-07-24,Female,Nigeria,University of Calabar,Nil,2024-03-11 12:03:13,Team Allocated,1070,2024-03-05 19:09:28,2024-03-08 14:00:00
2023-07-20 04:25:28,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2002-02-26,Female,Nigeria,Federal University Of Lafia,Statistics,2024-03-11 12:03:13,Team Allocated,1070,2024-01-27 16:26:36,2024-03-08 14:00:00
2024-02-10 08:02:39,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1997-09-07,Female,Nigeria,Federal University of Agriculture Abeokuta,Finance and Banking,2024-03-11 12:03:13,Team Allocated,1070,2024-02-11 23:59:31,2024-03-08 14:00:00
2023-09-26 14:48:32,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1999-11-12,Male,United States,saint louis university,Information Systems,2024-03-11 12:03:13,Team Allocated,1070,2024-02-07 17:49:22,2024-03-08 14:00:00
2023-05-27 08:12:21,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2001-10-20,Female,India,saint lious University,Computer Science,2024-03-11 12:03:13,Team Allocated,1070,2024-02-13 18:09:36,2024-03-08 14:00:00
2023-12-30 19:31:20,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2001-05-21,Male,United States,saint louis university,Information Systems,2024-03-11 12:03:13,Team Allocated,1070,2024-02-12 15:34:11,2024-03-08 14:00:00
2023-12-30 19:31:20,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2000-08-18,Female,United States,Saint Louis University,Computer Science,2024-03-11 12:03:13,Team Allocated,1070,2024-03-07 23:45:33,2024-03-08 14:00:00
2023-07-09 06:55:30,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2000-09-18,Male,India,Jawaharlal Nehru technological universities vizianagaram,Cyber Security,2024-03-11 12:03:13,Team Allocated,1070,2024-01-27 05:44:54,2024-03-08 14:00:00
2023-06-08 18:57:02,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2001-11-15,Male,United States,St Louis University,Information Systems,2024-03-11 12:03:13,Team Allocated,1070,2024-02-02 21:45:05,2024-03-08 14:00:00
2023-06-08 18:57:02,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2001-02-09,Male,Ghana,Englis,Zack,2024-03-11 12:03:13,Team Allocated,1070,2024-02-20 01:01:20,2024-03-08 14:00:00
2024-02-21 21:50:49,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1994-10-25,Male,United States,St Louis University,Geoinformatics and Geospatial Analytics,2024-03-11 12:03:13,Team Allocated,1070,2024-02-25 13:22:27,2024-03-08 14:00:00
2023-07-27 05:27:12,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1998-04-04,Male,United States,Saint Louis University,Information Systems,2024-03-11 12:03:13,Team Allocated,1070,2024-02-25 01:46:42,2024-03-08 14:00:00
2024-02-28 18:58:04,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1998-12-12,Male,Nigeria,Adamawa State college of Education Hong,English Language and Literature,2024-03-11 12:03:13,Team Allocated,1070,2024-02-28 19:06:29,2024-03-08 14:00:00
2023-12-20 16:12:53,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2000-02-15,Female,India,Saint Louis University,Computer Information Systems,2024-03-11 12:03:13,Team Allocated,1070,2024-01-26 03:31:26,2024-03-08 14:00:00
2024-01-20 01:06:19,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2000-10-13,Female,Ghana,Illinois Institute of Technology,Entrepreneurship,2024-03-11 12:03:13,Team Allocated,1070,2024-02-12 16:02:05,2024-03-08 14:00:00
2024-01-20 01:06:19,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2005-07-06,Female,India,Rd women's university,Othe,2024-03-11 12:03:13,Team Allocated,1070,2024-02-12 16:02:05,2024-03-08 14:00:00
2023-04-24 20:06:48,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2004-02-07,Female,United States,College of Dupage,Computer Science,2024-03-11 12:03:13,Team Allocated,1070,2024-03-01 22:37:11,2024-03-08 14:00:00
2024-02-14 19:55:24,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1990-10-16,Male,Ghana,Saint Louis University,Applied Financial Economics,2024-03-11 12:03:13,Team Allocated,1070,2024-03-01 22:37:11,2024-03-08 14:00:00
2023-07-04 06:07:00,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2000-10-19,Male,India,Saint louis university,Information Systems,2024-03-11 12:03:13,Team Allocated,1070,2024-02-06 19:43:31,2024-03-08 14:00:00
2023-08-22 14:52:39,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2004-08-07,Male,India,Thiagarajar college of engineering,Computer Science,2024-03-11 12:03:13,Team Allocated,1070,2024-02-04 05:35:14,2024-03-08 14:00:00
2023-09-19 20:14:22,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1998-09-28,Male,United States,Saint louis university,Health Data Science,2024-03-11 12:03:13,Team Allocated,1070,2024-02-20 04:52:36,2024-03-08 14:00:00
2024-02-08 12:13:06,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1990-03-05,Male,Nigeria,Federal University of Agriculture Makurdi Benue State,Electrical and Electronic Engineering,2024-03-11 12:03:13,Team Allocated,1070,2024-02-08 13:54:19,2024-03-08 14:00:00
2024-02-09 18:41:01,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1999-04-04,Male,United States,saint louis university,Health Data Science,2024-03-11 12:03:13,Team Allocated,1070,2024-02-13 18:31:40,2024-03-08 14:00:00
2024-02-28 04:26:32,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2001-04-04,Male,India,Ram Lalit Singh Mahavidya,Agriculture and Forestry,2024-03-11 12:03:13,Team Allocated,1070,2024-02-28 04:42:34,2024-03-08 14:00:00
2023-07-23 06:09:28,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1995-05-25,Male,Nigeria,Tekedia Institute,Business and Management Studies,2024-03-11 12:03:13,Team Allocated,1070,2024-03-03 12:46:56,2024-03-08 14:00:00
2023-07-23 06:09:28,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2002-01-08,Female,United States,Webster University,Information Technology and Management,2024-03-11 12:03:13,Team Allocated,1070,2024-02-27 03:27:41,2024-03-08 14:00:00
2024-01-15 06:05:56,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2004-08-28,Male,India,Shri Ram College Of Commerce  Delhi University,Bcom,2024-03-11 12:03:13,Team Allocated,1070,2024-03-02 04:16:52,2024-03-08 14:00:00
2023-12-26 21:18:57,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2000-04-07,Female,United States,Saint Louis University,Information Systems,2024-03-11 12:03:13,Team Allocated,1070,2024-02-18 01:10:34,2024-03-08 14:00:00
2023-08-18 20:25:02,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2000-11-25,Female,United States,Saint Louis University,Computer Science,2024-03-11 12:03:13,Team Allocated,1070,2024-01-26 04:21:57,2024-03-08 14:00:00
2023-02-17 18:15:24,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2001-06-28,Male,Ethiopia,ADDIS ABABA INSTITUTE OF TECHNOLOGY,Software Engineering,2024-03-11 12:03:13,Team Allocated,1070,2024-02-17 15:00:30,2024-03-08 14:00:00
2024-01-12 21:33:51,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1999-09-26,Female,United States,saint louis university,Health Data Science,2024-03-11 12:03:13,Team Allocated,1070,2024-01-27 19:13:06,2024-03-08 14:00:00
2024-02-03 02:54:18,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2001-10-26,Female,United States,Saint Louis University,Software Engineering,2024-03-11 12:03:13,Team Allocated,1070,2024-02-08 07:23:14,2024-03-08 14:00:00
2024-02-15 13:09:25,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2001-08-31,Male,India,Sri Sairam Engineering College,Electronics and Instrumentation,2024-03-11 12:03:13,Team Allocated,1070,2024-02-15 13:13:46,2024-03-08 14:00:00
2023-05-23 13:29:24,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2002-09-25,Female,India,Saint Louis University,Information Systems,2024-03-11 12:03:13,Team Allocated,1070,2024-02-29 20:49:35,2024-03-08 14:00:00
2024-03-07 06:18:13,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1993-02-05,Male,Nigeria,Saint Louis University,MBA,2024-03-11 12:03:13,Team Allocated,1070,2024-03-07 06:25:06,2024-03-08 14:00:00
2023-09-30 22:28:50,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2001-11-28,Male,United States,Saint Louis University,Computer Information Systems,2024-03-11 12:03:13,Team Allocated,1070,2024-03-02 19:41:39,2024-03-08 14:00:00
2024-01-30 11:38:15,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2003-06-04,Male,Ethiopia,Kaleab Secondary and Preparatory School,Computer Science,2024-03-11 12:03:13,Team Allocated,1070,2024-01-30 12:29:35,2024-03-08 14:00:00
2024-02-22 07:44:52,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1999-05-29,Male,Nigeria,Coastal polytechnic,Business and Management Studies,2024-03-11 12:03:13,Team Allocated,1070,2024-02-22 07:51:14,2024-03-08 14:00:00
2024-02-22 10:18:16,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2004-09-29,Male,Nigeria,Model secondary school amokwe,Computer Engineering,2024-03-11 12:03:13,Team Allocated,1070,2024-02-22 11:04:02,2024-03-08 14:00:00
2024-01-03 20:58:48,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2002-02-10,Male,India,Saint Louis University,Information Systems,2024-03-11 12:03:13,Team Allocated,1070,2024-03-02 22:34:04,2024-03-08 14:00:00
2024-03-02 16:06:22,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2006-04-03,Male,Nigeria,saint louis university,Mechanical Engineering,2024-03-11 12:03:13,Team Allocated,1070,2024-03-02 16:57:38,2024-03-08 14:00:00
2024-02-29 18:13:13,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1979-08-10,Male,Nigeria,University of Nigeria nsukka,Pharmacy and Pharmacology,2024-03-11 12:03:13,Team Allocated,1070,2024-03-07 09:36:04,2024-03-08 14:00:00
2024-02-28 19:13:49,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1989-06-21,Female,Egypt,Ain shams university,Commerce,2024-03-11 12:03:13,Team Allocated,1070,2024-02-28 19:19:30,2024-03-08 14:00:00
2023-04-25 09:13:19,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2001-08-22,Male,India,saint louis university,Information Systems,2024-03-11 12:03:13,Team Allocated,1070,2024-02-16 18:11:47,2024-03-08 14:00:00
2023-06-16 07:08:39,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1993-10-04,Female,Ghana,International Open University,Psychology,2024-03-11 12:03:13,Team Allocated,1070,2024-03-01 13:31:54,2024-03-08 14:00:00
2024-02-29 05:12:46,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2003-02-23,Female,India,Kurukshetra university,Computer Science,2024-03-11 12:03:13,Team Allocated,1070,2024-02-29 09:30:11,2024-03-08 14:00:00
2024-01-29 22:07:19,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1995-09-23,Male,United States,Gannon University,Cyber Security,2024-03-11 12:03:13,Team Allocated,1070,2024-01-29 22:24:46,2024-03-08 14:00:00
2023-12-25 19:00:34,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1999-06-26,Male,United States,Saint Louis,Information Systems,2024-03-11 12:03:13,Team Allocated,1070,2024-02-11 16:35:37,2024-03-08 14:00:00
2024-02-19 23:01:22,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2005-11-25,Female,Kenya,Graduated from high school,Computer Science,2024-03-11 12:03:13,Team Allocated,1070,2024-02-19 23:11:37,2024-03-08 14:00:00
2023-08-29 02:18:53,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2000-08-31,Female,United States,Kakatiya Institute of Technology,Information Systems,2024-03-11 12:03:13,Team Allocated,1070,2024-01-27 03:41:53,2024-03-08 14:00:00
2024-02-23 23:00:07,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2002-06-20,Female,United States,Saint Louis University,Computer Science,2024-03-11 12:03:13,Team Allocated,1070,2024-02-24 22:17:30,2024-03-08 14:00:00
2023-05-19 14:44:23,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1992-06-08,Female,United States,Saint Louis University,Information Systems,2024-03-11 12:03:13,Team Allocated,1070,2024-02-11 23:38:53,2024-03-08 14:00:00
2024-02-28 08:25:28,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1999-01-01,Male,Rwanda,Marwadi University,Pharmacy and Pharmacology,2024-03-11 12:03:13,Team Allocated,1070,2024-02-28 08:42:20,2024-03-08 14:00:00
2024-02-26 05:31:31,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2003-07-30,Male,India,RMKCET,Computer Engineering,2024-03-11 12:03:13,Team Allocated,1070,2024-02-26 05:35:16,2024-03-08 14:00:00
2024-02-26 05:31:31,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2002-01-01,Male,United States,Saint Louis University,Information Science,2024-03-11 12:03:13,Team Allocated,1070,2024-02-12 18:34:18,2024-03-08 14:00:00
2024-02-07 08:44:22,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2000-11-20,Male,Nigeria,Sule lamido university,Computer,2024-03-11 12:03:14,Team Allocated,1070,2024-02-07 08:53:09,2024-03-08 14:00:00
2023-12-29 03:42:02,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1999-12-30,Female,United States,saint louis university,Health Data Science,2024-03-11 12:03:14,Team Allocated,1070,2024-01-27 18:29:08,2024-03-08 14:00:00
2024-02-15 17:55:50,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1995-04-08,Female,United States,Saint Louis University,Health Data Science,2024-03-11 12:03:14,Team Allocated,1070,2024-02-15 18:13:10,2024-03-08 14:00:00
2024-02-19 21:29:54,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1999-12-22,Female,United States,Saint louis University,Information Systems,2024-03-11 12:03:14,Team Allocated,1070,2024-02-25 23:09:19,2024-03-08 14:00:00
2024-02-10 22:10:34,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,1997-03-07,Male,United States,saint louis university,Cyber Security,2024-03-11 12:03:14,Team Allocated,1070,2024-02-10 22:33:43,2024-03-08 14:00:00
2024-02-04 19:24:48,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2002-07-10,Male,United States,Saint louis university,Information Systems,2024-03-11 12:03:14,Team Allocated,1070,2024-02-16 17:16:18,2024-03-08 14:00:00
2024-02-29 14:31:42,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2006-10-17,Female,Philippines,Assumpta Technical High School,Accountancy,2024-03-11 12:03:14,Team Allocated,1070,2024-02-29 14:58:23,2024-03-08 14:00:00
2023-11-20 17:42:57,00000000-10GQ-RJHT-3G4S-BKGBY1,Freelance Mastery workshop,Event,2024-03-08 11:30:00,2000-11-09,Female,India,saint louis university,Information Systems,2024-03-11 12:03:14,Team Allocated,1070,2024-03-02 22:32:37,2024-03-08 14:00:00
